title,release_date,maturity_rating,genre,rating,directors,stars,votes
HuniePop,2014,AO,['Fantasy' ' Romance'],7.6,['Ryan Koons'],['Jaclyn Aimee' ' Amanda Berning' ' Kira Buckland' ' Amber Lee Connors'],197
Driver: San Francisco,2011,T,['Action' ' Crime' ' Thriller'],7.6,['Martin Edmondson'],['Demetri Goritsas' ' Peter Benson' ' Michael Dobson' ' Stewart Alexander'],819
Fire Emblem: Fates,2015,T,['Action' ' Adventure' ' Family'],7.6,['Kouhei Maeda' ' Genki Yokota' ' Masaki Ishii' ' Shunsuke Tsuchiya'],['Yûichi Nakamura' ' Kaori Nazuka' ' Yûki Kaji' ' Hisako Kanemoto'],340
Deep Rock Galactic,2020,T,['Action' ' Adventure' ' Comedy'],7.6,['Mikkel Martin Pedersen'],"['Robert Friis' "" Javier O'Neill""]",163
Kindergarten 2,2019,,['Comedy' ' Horror' ' Mystery'],7.6,['Connor Boyle'],,38
NBA 2K17,2016,,Sport,7.6,['Aaron Covington' ' Mike Wang'],['Michael B. Jordan' ' Hannibal Buress' ' Matt Walsh' ' Joe Williamson'],538
Super Mario Bros. 2,1988,K-A,['Animation' ' Action' ' Adventure'],7.6,['Kensuke Tanabe'],,3183
Sherlock Holmes: Chapter One,2021,M,['Action' ' Mystery'],7.6,['Mark Estdale'],['Alex Jordan' ' Wil Coban' ' Michael Golab' ' Phillipe Bosher'],79
Crash Bandicoot: The Wrath of Cortex,2001,E,['Action' ' Adventure' ' Comedy'],7.6,['Jon Burton' ' Soichiro Kitai'],"['Clancy Brown' ' Mel Winkler' ' Debi Derryberry'
 ' Kevin Michael Richardson']",1575
Crimson Snow,2022,,Horror,7.6,,['Jenny Glynn' ' Olivia Steele'],5
Lego Harry Potter: Years 1-4,2010,E10+,['Action' ' Adventure' ' Fantasy'],7.6,['Jon Burton' ' Dave Brown' ' Phil Gray' ' Duncan Kinnaird' ' Bill Martin'],"['Robbie Coltrane' ' Lottie Deakin-Berry' ' Julie-Ann Dean'
 ' Richard Griffiths']",1987
Skylanders: Spyro's Adventure,2011,E10+,['Action' ' Adventure' ' Family'],7.6,['Mo Davoudian' ' Manjit Jhita' ' Ali Donovan' ' Sylvain Doreau'],"['Richard Steven Horvitz' ' Daniel Hagen' ' Patrick Warburton'
 ' Michael Yurchak']",445
Peaky Blinders: Mastermind,2020,,Crime,7.6,,,57
Call of Duty: Mobile,2019,M,['Action' ' Adventure' ' Thriller'],7.6,['Rob King'],['Jeff Leach' ' Antonio Alvarez' ' Jason Anthony' ' Krizia Bajos'],668
Midnight Club: Los Angeles,2008,T,['Action' ' Crime' ' Sport'],7.6,,['Matthew Metzger' ' Martin McCoy III' ' Saul Stein' ' Nikki Snelson'],444
River City Girls,2019,E10+,['Action' ' Comedy'],7.6,['Adam Tierney' ' Matt Bozon' ' Katherine Muirhead'],['Kayli Mills' ' Kira Buckland' ' Erika Harlacher' ' Griffin Puatu'],107
Star Wars: The Old Republic - Rise of the Hutt Cartel,2013,,['Action' ' Adventure' ' Fantasy'],7.6,['James Ohlen'],['Tom Spackman' ' Grey Griffin' ' Bertie Carvel' ' Jo Wyatt'],322
Samurai Jack: Battle Through Time,2020,T,['Action' ' Adventure' ' Fantasy'],7.6,['Hiroaki Matsui'],['Greg Baldwin' ' Phil LaMarr' ' Tara Strong' ' Rob Paulsen'],115
F.E.A.R. 2: Project Origin,2009,M,['Action' ' Horror' ' Mystery'],7.6,['Nathan Hendrickson' ' Peter Wyse'],['John Armstrong' ' Dennis Bateman' ' Jock Blaney' ' Holly Brewer'],1783
Up,2009,E10+,['Action' ' Adventure' ' Comedy'],7.6,,['Edward Asner' ' Pat Fraley' ' Delroy Lindo' ' Jordan Nagai'],497
Lego Star Wars III: The Clone Wars,2011,E10+,['Action' ' Adventure' ' Comedy'],7.6,['Jon Burton' ' Mo Davoudian'],['David Acord' ' Dee Bradley Baker' ' Corey Burton' ' Ashley Eckstein'],1932
Omikron: The Nomad Soul,1999,,['Action' ' Adventure' ' Fantasy'],7.6,['David Cage'],['David Bowie' ' David Gasman' ' Paul Bandey' ' Karen Strassman'],252
Teenage Mutant Ninja Turtles: The Arcade Game,1989,,['Action' ' Adventure' ' Sci-Fi'],7.6,['H. Ohyama' ' H. Toyoda'],,1329
The Closing Shift,2022,,['Adventure' ' Horror'],7.6,,,17
WWE SmackDown! vs. RAW 2006,2005,T,Sport,7.6,['Keith Arem' ' David Merritt II'],['Kurt Angle' ' Steve Austin' ' Doug Basham' ' Dave Bautista'],631
Disney Princess: Enchanted Journey,2007,E,Animation,7.6,['Renée Johnson'],['Jeff Bennett' ' Jodi Benson' ' Corey Burton' ' Randy Crenshaw'],43
Her Story,2015,,['Adventure' ' Crime' ' Mystery'],7.6,['Sam Barlow'],['Viva Seifert'],427
Security Breach: Fury's Rage,2021,E10+,Action,7.6,['Scott Cawthon'],['Scott Cawthon' ' Matt Ellis' ' Michella Moss'],58
Batman,1989,,Action,7.6,,['Michael Keaton'],104
The Bard's Tale,2004,T,['Action' ' Adventure' ' Comedy'],7.6,,['Cary Elwes' ' Tony Jay' ' Carlos Alazraqui' ' Michael Bell'],256
Singularity,2010,,['Action' ' Sci-Fi' ' Thriller'],7.6,['Michael McCormick'],['Nolan North' ' Steve Blum' ' Kari Wahlgren' ' Graham McTavish'],890
Superhot,2016,T,['Action' ' Sci-Fi'],7.6,['Piotr Iwanicki'],['Red Dude II' ' Player' ' The System'],1336
Battlefield: Bad Company,2008,T,['Action' ' Adventure' ' Comedy'],7.6,['Patrick Bach' ' Tobias Falk' ' Lars Gustavsson'],['Nigel Whitmey' ' Bruce Lester-Johnson' ' David Menkin' ' Richard Lynson'],2020
Star Trek: Starfleet Academy,1997,,['Action' ' Adventure' ' Sci-Fi'],7.6,['Martin Denning'],['Brett Donowho' ' Julianna Robinson' ' Patricia Skeriotis' ' Chuck Beyer'],233
The Getaway: Black Monday,2004,M,['Action' ' Crime' ' Thriller'],7.6,['Naresh Hirani'],['Dave Legeno' ' Jane Peachey' ' Bob Cryer' ' Kerry Ann Smith'],296
Crash Bash,2000,E,['Action' ' Family' ' Fantasy'],7.6,,['Kappei Yamaguchi' ' Haruna Ikezawa' ' Shôzô Îzuka' ' Mitsuru Ogata'],1069
WWE SmackDown vs. RAW 2010,2009,T,['Action' ' Sport'],7.6,['Justin Leeper'],['Ken Anderson' ' Steve Austin' ' Barbie Blank' ' Phil Brooks'],589
Chicken Invaders,1999,,['Action' ' Adventure' ' Comedy'],7.6,,,54
The Infectious Madness of Doctor Dekker,2017,,Thriller,7.6,['Tim Cowles'],"[""Aislinn De'Ath"" ' Bianca Beckles-Rose' ' Dom Lister' ' Helen Jenkinson']",84
BattleBlock Theater,2013,T,['Action' ' Adventure' ' Comedy'],7.6,,['Stamper'],339
Super Mario Land,1989,K-A,['Action' ' Adventure' ' Family'],7.6,['Satoru Okada'],,1229
Call of Juarez,2006,M,['Action' ' Adventure' ' Western'],7.6,,['Ralph Alan Steadman' ' Miles Phillips' ' Tom Todoroff' ' Sanford Orkin'],804
Red Faction,2001,M,['Action' ' Sci-Fi'],7.6,,['Dale Inghram' ' Loredo Sheperd' ' Susan Messing' ' Ilyssa Fradin'],746
Abzû,2016,E,['Adventure' ' Fantasy'],7.6,['Matt Nava'],,1318
Pong,1972,E,['Family' ' Sport'],7.6,,,937
No Straight Roads,2020,E10+,['Action' ' Adventure' ' Comedy'],7.6,['Daim Dziauddin' ' Wan Hazmer'],"['Nabil Akram' ' Syed Hassan Algadrie' ' Azah Boemia Anuaral'
 ' Phraveen Arikiah']",40
Madden NFL 2005,2004,E,Sport,7.6,,['Jill Arrington' ' Tony Bruno' ' John Madden' ' Al Michaels'],179
Condemned 2: Bloodshot,2008,M,['Action' ' Crime' ' Horror'],7.6,,['Tony Doupe' ' André Sogliuzzo' ' Angel Parker' ' Dave B. Mitchell'],694
Prey,2006,M,['Action' ' Horror' ' Sci-Fi'],7.6,['Chris Rhinehart'],['Michael Greyeyes' ' Crystle Lightning' ' John William Galt' ' Lee Ernst'],1071
Siren,2003,M,['Horror' ' Mystery' ' Thriller'],7.6,['Keiichiro Toyama'],['Mitsuyoshi Shinoda' ' Natsuki Okamoto' ' Masaki Tachi' ' Masami Mizuno'],245
WWE SmackDown vs. RAW 2009,2008,T,['Action' ' Sport'],7.6,['Mo Davoudian' ' Jonathan Okui'],['Ken Anderson' ' Dave Bautista' ' Phil Brooks' ' Antonio Burke Jr.'],638
Risen,2009,M,['Action' ' Adventure' ' Fantasy'],7.6,['Andrew S. Walsh'],['Andy Serkis' ' John Rhys-Davies' ' Lena Headey' ' Gus Gallagher'],476
Gex: Enter the Gecko,1998,E,['Action' ' Adventure' ' Comedy'],7.6,['Glen A. Schofield' ' Daniel Arey'],['Dana Gould' ' Bruce Robertson' ' Leslie Phillips' ' Frank Welker'],219
Shadow Warrior,1997,M,['Action' ' Adventure' ' Comedy'],7.6,,['John William Galt' ' Lee Jackson' ' Lani Minella' ' Rose Schuler'],308
Zero Escape: Zero Time Dilemma,2016,M,['Horror' ' Mystery' ' Sci-Fi'],7.6,['Kotaro Uchikoshi'],['Tomokazu Sugita' ' Miyuki Sawashiro' ' Tatsuhisa Suzuki' ' Aki Toyosaki'],164
King's Quest VII: The Princeless Bride,1994,,['Adventure' ' Fantasy'],7.6,['Andy Hoyos' ' Lorelei Shannon' ' Roberta Williams'],['Maureen McVerry' ' Carol Bach Rita' ' Ruth Kobart' ' Jesse Moises'],206
Star Fox: Assault,2005,T,['Action' ' Adventure' ' Family'],7.6,['Toshiyuki Nakanishi' ' Hideki Okazaki' ' Yutaka Yoshida'],['Jim Walker' ' Mike Madeoy' ' Alesia Glidewell' ' Michael McAuliffe'],393
Jak X: Combat Racing,2005,T,['Action' ' Adventure' ' Comedy'],7.6,['Daniel Arey'],['Max Casella' ' Mike Erwin' ' Warren Burton' ' Tara Strong'],521
The Isle,2019,,['Action' ' Adventure' ' Horror'],7.6,,,36
Happy's Humble Burger Farm,2021,T,['Adventure' ' Horror' ' Thriller'],7.6,,['Kaleb Alfadda' ' Marc Biagi' ' Joey Borelli' ' Ty Brannan'],18
Beavis and Butt-Head in Virtual Stupidity,1995,T,Comedy,7.6,['Mike Judge'],['Mike Judge' ' Toby Huss' ' Brian Babendererde' ' Kristofor Brown'],118
Naruto Shippûden: Ultimate Ninja Heroes 3,2009,T,Adventure,7.6,,['Junko Takeuchi' ' Chie Nakamura' ' Satoshi Hino' ' Rikiya Koyama'],49
Need for Speed III: Hot Pursuit,1998,E,['Action' ' Adventure' ' Crime'],7.6,,['David Kaye' ' Al Murdock' ' Tanya Buchanan' ' Brooke Burgess'],1193
Assassin's Creed: Syndicate - Jack the Ripper,2015,M,['Action' ' Adventure' ' Crime'],7.6,['Scott Phillips'],['Victoria Atkin' ' Alec Newman' ' Paul Amos' ' Sam Crane'],432
Modern Combat 4: Zero Hour,2012,M,['Action' ' Adventure' ' War'],7.6,,['Gavin Hammon' ' Samia Mounts'],43
Captain America: The Winter Soldier,2014,E10+,['Action' ' Adventure' ' Sci-Fi'],7.6,,['Laura Bailey' ' Crispin Freeman' ' Bumper Robinson' ' Roger Craig Smith'],26
Soldier of Fortune II: Double Helix,2002,M,['Action' ' Adventure' ' Thriller'],7.6,,['Todd Susman' ' Earl Boen' ' Iris Bahr' ' Mark Hamill'],390
Blush Blush,2019,,['Comedy' ' Romance'],7.6,,"['Daniel Acosta' ' Brotheroff' ' Christopher Burns'
 ' Delton Engle-Sorrell']",12
Pirates of the Caribbean,2003,T,['Adventure' ' Fantasy'],7.6,,['Keira Knightley' ' Catherine Flye' ' Peter Gil' ' Ralph Cosham'],1102
Ghost Recon,2001,M,['Action' ' Thriller' ' War'],7.6,['Jean-Michel Tari'],['Carole Ruggier' ' Douglas Rye' ' Juergen Peretzki' ' Joe Whyte'],406
Dream Daddy: A Dad Dating Simulator,2017,T,Romance,7.6,['Tyler J. Hutchison'],['Erika Ishii' ' Barry Kramer' ' Nathan Sharp' ' Jason Larock'],87
Rocky,2002,T,['Action' ' Crime' ' Drama'],7.6,,['Javier Alcina'],74
Alien vs. Predator: Evolution,2013,T,['Action' ' Adventure' ' Sci-Fi'],7.6,['Bogdan Iliesiu'],['Peter Cullen' ' Duke Morrison'],10
Dragon Ball Z: Budokai 2,2003,T,['Action' ' Family' ' Fantasy'],7.6,['Gô Koga' ' Takahiro Ando'],['Tiffany Vollmer' ' Sonny Strait' ' John Burgmeier' ' Christopher Sabat'],386
SpellForce 3,2017,M,Fantasy,7.6,,['Jennifer Armour' ' Karen Ascoe' ' Russ Bain' ' Barbara Barnes'],46
Knack II,2017,E10+,['Action' ' Adventure' ' Family'],7.6,['Mark Cerny' ' Takamitsu Iijima'],['T.J. Storm' ' Ike Amadi' ' JB Blanc' ' Josh Keaton'],222
Rugrats: Search for Reptar,1998,E,['Action' ' Adventure' ' Family'],7.6,['Jim Duffy'],['Joe Alaskey' ' Steve Bulen' ' Christine Cavanaugh' ' Melanie Chartoff'],97
MechWarrior 4: Vengeance,2000,,['Action' ' Adventure' ' Sci-Fi'],7.6,['Aristomenis Tsirbas'],['Shana Betz' ' Charles Currier' ' Grace Del Rey' ' Evan Helmuth'],77
Bugs Bunny: Lost in Time,1999,E,['Animation' ' Action' ' Adventure'],7.6,['Rob Sebastian'],['Billy West' ' Joe Alaskey' ' Cody' ' June Foray'],224
Avatar: The Last Airbender - Into the Inferno,2008,E10+,Fantasy,7.6,['Douglas Carrigan'],['Zach Tyler Eisen' ' Mae Whitman' ' Jack De Sena' ' Michaela Jill Murphy'],181
Dangerous Dave,1988,,Adventure,7.6,['John Romero'],,24
Transformers Prime: The Game,2012,E10+,['Action' ' Sci-Fi'],7.6,,"['Peter Cullen' ' Kevin Michael Richardson' ' Sumalee Montano'
 ' Jeffrey Combs']",61
Shantae: Risky's Revenge,2010,E10+,['Action' ' Adventure' ' Comedy'],7.6,['Matt Bozon'],['Meagan Rachelle'],80
Serious Sam: The First Encounter,2001,M,['Action' ' Adventure' ' Comedy'],7.6,['Davor Hunski' ' Alen Ladavac' ' Davor Tomicic'],['John J. Dick'],790
Sam & Max Save the World Remastered,2020,T,Adventure,7.6,,['Ogie Banks' ' Peter Barto'],29
Darkstalkers: The Night Warriors,1994,T,['Action' ' Adventure'],7.6,,['Kae Araki' ' Nobuyuki Hiyama' ' Yayoi Jinguji' ' Kan Tokumaru'],148
World of Warcraft: Cataclysm,2010,T,['Action' ' Adventure' ' Fantasy'],7.6,['Marc Messenger' ' Terran Gregory'],['Jason Anthony' ' Grant George' ' Ryan Vincent Anderson' ' Dino Andrade'],1321
Kingdoms of Amalur: Re-Reckoning,2020,,['Action' ' Adventure' ' Fantasy'],7.6,,"['John Cygan' ' Abby Craden' "" Liam O'Brien"" ' Shaun Conde']",100
Star Fox,1993,,['Action' ' Adventure' ' Fantasy'],7.6,['Katsuya Eguchi'],['Dan Owsen'],798
Tomodachi Life,2013,E,Family,7.6,['Eisaku Nakae' ' Noriyuki Sato' ' Ryutaro Takahashi' ' Paolo Gianti'],['Soutarou Fujikawa' ' Haruna Sato' ' Ichika Takahashi' ' Maddie Fretz'],556
Deponia,2012,M,['Adventure' ' Sci-Fi'],7.6,['Jan Müller-Michaelis'],['Kerry Shale' ' Martin Sherman' ' Charlotte Moore' ' William Roberts'],297
Blood Omen 2,2002,,['Action' ' Adventure' ' Fantasy'],7.6,['Glen A. Schofield'],['Simon Templeman' ' Earl Boen' ' Elizabeth Ward Land' ' Paul Lukather'],433
Devil Summoner: Soul Hackers,1997,,Adventure,7.6,['Kouji Okada'],['JB Blanc' ' Isshin Chiba' ' Melissa Fahn' ' Erin Fitzgerald'],29
Jackie Chan Adventures,2004,,['Action' ' Adventure' ' Comedy'],7.6,['Michael Chang' ' Brandon Vietti'],['James Sie' ' Sab Shimono' ' Stacie Chan' ' Kerry Shale'],118
New Super Mario Bros. 2,2012,E,['Action' ' Adventure' ' Family'],7.6,['Yusuke Amano'],['Dan Falcone' ' Kenny James' ' Samantha Kelly' ' Charles Martinet'],1713
Postal Redux,2016,,['Action' ' Crime' ' Thriller'],7.6,,['Rick Hunter' ' Corey Cruise' ' Alex Sternheim' ' Andrew Tishkevich'],81
WWE SmackDown! Shut Your Mouth,2002,T,['Action' ' Sport'],7.6,,['Howard Finkel' ' Terry Gerin' ' Earl Hebner' ' Maven Huffman'],342
Chained Echoes,2022,,['Adventure' ' Fantasy' ' War'],7.6,['Matthias Linda'],,11
Mario Party 4,2002,E,['Adventure' ' Family' ' Fantasy'],7.6,['Kenji Kikuchi'],['Bill Farmer' ' Tabitha St. Germain' ' Charles Martinet' ' Jen Taylor'],542
The Wonderful 101,2013,T,['Action' ' Adventure' ' Sci-Fi'],7.6,['Hideki Kamiya'],['Charlie Schlatter' ' Roger Craig Smith' ' Kari Wahlgren' ' Tara Strong'],89
Total War: Three Kingdoms,0,,Action,7.6,['Gaspar Janos'],['Anna Leong Brophy' ' Arthur Lee' ' Brendan Howley' ' Chris Lew Kum Hoi'],113
Extreme Skate Adventure,2003,E,['Action' ' Adventure' ' Family'],7.6,,['Dee Bradley Baker' ' Jeff Bennett' ' Gregg Berger' ' Susanne Blakeslee'],105
Skate 2,2009,T,['Action' ' Adventure' ' Sport'],7.6,['Darren Martz'],['Dante Basco' ' Chris Boykin' ' Chris Parry' ' Giovanni Reda'],242
Star Trek: Deep Space Nine - Dominion Wars,2001,E,['Action' ' Adventure' ' Sci-Fi'],7.6,,['Barry Jenner' ' Jeffrey Combs' ' Marc Alaimo' ' B.J. Ward'],84
Wakfu,2012,,['Action' ' Adventure' ' Comedy'],7.6,['Anthony Roux'],,49
Earth Defense Force: World Brothers,2020,T,['Action' ' Sci-Fi'],7.6,,['Luis Bermudez' ' Geoff Bisente' ' Joey Bizinger' ' Kira Buckland'],6
Star Wars: Galactic Battlegrounds,2001,T,['Action' ' Adventure' ' Sci-Fi'],7.6,['Garry M. Gaber'],['Charles Martinet' ' Michael Gough' ' Jake Lloyd' ' Nick Jameson'],351
Serial Experiments Lain,1998,,['Horror' ' Mystery' ' Sci-Fi'],7.6,['Tetsuya Endô' ' Junji Nakahara'],['Maya Okamoto' ' Kaori Shimizu'],16
Mr President,2016,,['Action' ' Comedy'],7.6,,,20
Angry Birds Epic,2014,E,['Action' ' Adventure' ' Comedy'],7.6,['Alexander Kehr' ' Bernhard Falk' ' Christian Kluckner'],,61
Mega Man Zero 2,2003,E,['Action' ' Adventure' ' Sci-Fi'],7.6,['Ryoto Ito' ' Yoshinori Kawano'],['Yuto Kazama' ' Rie Tanaka' ' Megumi Ogata' ' Kazuya Nakai'],119
SOCOM 3: U.S. Navy SEALs,2005,M,['Action' ' Adventure'],7.6,,['Jennifer Hale' ' Paul Mercier' ' Jason Spisak' ' James Mathis III'],139
Agatha Christie: And Then There Were None,2005,,Adventure,7.6,['Scott Nixon'],['Nolan North' ' Tina Illman' ' Greg Ellis' ' Carolyn Seymour'],119
Star Wars: Jedi Knight - Mysteries of the Sith,1998,T,['Action' ' Adventure' ' Fantasy'],7.6,,['Heidi Shannon' ' Rino Romano' ' Brendan Holmes' ' Steve Blum'],487
Dragon's Dogma: Dark Arisen,2013,,['Action' ' Adventure' ' Fantasy'],7.6,,['Healthy Emmie'],154
X-Men: Children of the Atom,1994,E,['Action' ' Fantasy'],7.6,,['George Buza' ' Catherine Disher' ' Cal Dodd' ' Dan Hennessey'],214
Half-Life 2: Deathmatch,2004,,,7.6,,,16
FIFA 10,2009,E,Sport,7.6,,['Andy Gray' ' Martin Tyler' ' Connor Harrison'],1155
Dance Central,2010,T,Musical,7.6,,['Arthur Inasi' ' Cisco Reyes' ' Tyler Shamy' ' Nikita Ramsey'],75
Split/Second,2010,E10+,['Action' ' Sport'],7.6,['Nick Baynes'],,339
Cold Winter,2005,M,Action,7.6,['Tom Keegan' ' Eric Weiss' ' Julian Widdows'],['Tom Baker' ' Nathaniel Parker' ' Kristy Wu' ' Bill Dick'],97
Final Fantasy XV: Episode Ardyn,2019,,['Action' ' Adventure' ' Drama'],7.6,['Toru Osanai' ' Takefumi Terada'],['Keiji Fujiwara' ' Darin De Paul' ' Arnaud Léonard' ' Jo van Nelson'],82
Pro Evolution Soccer 2010,2009,E,Sport,7.6,,['Jon Champion' ' Mark Lawrenson'],766
WildStar,2014,,,7.6,['Mike Donatelli' ' Matt Mocarski'],['Orion Acaba' ' Michelle Arthur' ' Mark Avery' ' Laura Bailey'],64
Animal Crossing: New Leaf,2012,E,Family,7.6,['Aya Kyogoku' ' Isao Moro'],,1110
The Wheel of Time,1999,T,['Action' ' Fantasy'],7.6,,['Henry Strozier' ' Colleen Delany' ' Conrad Feininger' ' Jeff Baker'],57
Arc the Lad: Twilight of the Spirits,2003,T,Fantasy,7.6,['Yoshihiro Yamamoto'],['Quinton Flynn' ' Carlos Alazraqui' ' Grey Griffin' ' Jill Talley'],76
Metal Slug 7,2008,,Action,7.6,['Nobuhisa Shinoda'],,47
Noctropolis,1994,,['Action' ' Adventure' ' Fantasy'],7.6,['Shaun Mitchell'],"['Owen Richardson' ' Michael Robert Berger' ' Brittney Lewis'
 ' Sarah Schaub']",48
Madden NFL 11,2010,E,Sport,7.6,['Blade Zavier'],['Gus Johnson' ' Cris Collinsworth' ' Dean Napolitano' ' Blade Zavier'],179
Generator Rex: Agent of Providence,2011,E10+,,7.6,,['Troy Baker' ' John DiMaggio' ' Keythe Farley' ' Grey Griffin'],26
Clock Tower,1995,E,Horror,7.6,['Hifumi Kôno'],,113
Madden NFL 2007,2006,E,Sport,7.6,,['Tony Bruno' ' John Madden' ' Al Michaels' ' Robby Roberts'],284
Duck Season PC,2019,T,['Action' ' Horror' ' Mystery'],7.6,['Brandon Laatsch'],['Jake Glazier' ' Sam Gorski'],11
Alpha Omega,2019,,Action,7.6,['Joseph Puralewski'],['Steve Blum' ' John de Lancie' ' Tom Kane' ' Nolan North'],39
Star Wars: Rogue Squadron III - Rebel Strike,2003,T,['Action' ' Adventure' ' Sci-Fi'],7.6,['Julian Eggebrecht'],['Obba Babatundé' ' Steve Ballantine' ' Dan Barton' ' Bob Bergen'],278
Forbidden Siren 2,2006,,['Horror' ' Mystery' ' Thriller'],7.6,['Keiichiro Toyama'],['Kiyokazu Ebina' ' Seiko Iwaidô' ' Erina Moribayashi' ' Hideo Nakaizumi'],134
Sonic Advance 2,2002,E,['Action' ' Adventure' ' Family'],7.6,['Akinori Nishiyama'],['Jon St. John'],304
Dark Deception: Monsters and Mortals,2020,,Horror,7.6,['Vince Livings'],"['Christopher Corey Smith' ' Carolyn Seymour' ' Anthony Ingruber'
 ' Chris Jai Alex']",9
ATV Offroad Fury,2001,E,Sport,7.6,,['Jessica Brohn' ' Michela Ravano' ' Caroline Crier'],55
That's You!,2017,,Family,7.6,['Tom Bennett'],,67
Deus ex Machina,1984,,Mystery,7.6,,['Jon Pertwee' ' Donna Bailey' ' Ian Dury' ' Mel Croucher'],32
FIFA 09,2008,E,Sport,7.6,,['Andy Gray' ' Clive Tyldesley' ' Ming Jeng Chew' ' Trumaine McBride'],998
Tales of Xillia,2011,T,Fantasy,7.6,['Naoto Miyadera'],['Miyuki Sawashiro' ' Tsubasa Yonaga' ' Tomokazu Sugita' ' Haruna Ikezawa'],89
Space Quest 6: Roger Wilco in the Spinal Frontier,1995,,['Adventure' ' Comedy' ' Sci-Fi'],7.6,,['Gary Owens' ' William Hall' ' Carol Bach Rita' ' Lucille Bliss'],106
Soviet Strike,1996,,,7.6,['John Manley'],['John Marzilli' ' Antwon Tanner' ' Al Sapienza' ' Ari Barak'],57
The King of Fighters 2003,2003,T,Action,7.6,['Sayuri'],"['Sounosuke Nagashiro' ' Tsunehito Maruo' ' Kouji Suitsu'
 ' Satoshi Hashimoto']",96
Pit People,2017,T,['Action' ' Adventure' ' Comedy'],7.6,,['Stamper' ' Ashly Burch' ' Piper Faye' ' Ian Moreno'],18
Beat Down: Fists of Vengeance,2005,M,['Action' ' Crime' ' Drama'],7.6,['Yasuhiro Seto' ' Nobuhiko Ikeuchi'],['Michael Forest' ' Eddie Frierson' ' Steve Kramer' ' Beau Billingslea'],41
Persona 4 Arena,2012,T,['Action' ' Fantasy'],7.6,['Kazuhisa Wada'],['Daisuke Namikawa' ' Shôtarô Morikubo' ' Yui Horie' ' Ami Koshimizu'],85
Spider-Man Cartoon Maker,1995,,['Family' ' Sci-Fi'],7.6,,['Sara Ballantine' ' Christopher Daniel Barnes' ' Joseph Campanella'],25
Wizard of Wor,1980,,['Action' ' Fantasy' ' Sci-Fi'],7.6,,,33
Pinstripe,2017,,Fantasy,7.6,['Thomas Brush'],['Kevin Abernathy' ' Dan Avidan' ' Thomas Brush' ' Mia Ciscon'],67
The King of Fighters XIV,2016,T,['Action' ' Fantasy' ' Sci-Fi'],7.6,['Yasuyuki Oda'],['Hiroyuki Arita' ' Ayuka' ' Ayumi Fujimura' ' Toshiya Fujisawa'],109
Twisted Metal: Head-on,2005,T,Action,7.6,['Scott Campbell'],['David Boat' ' Quinton Flynn' ' Nika Futterman' ' Kim Mai Guest'],141
Tera Starscape,2011,M,Action,7.6,,['Michael Hogan' ' Claudia Black' ' Chris Jai Alex' ' JB Blanc'],55
Shady Part of Me,2020,,['Adventure' ' Fantasy' ' Mystery'],7.6,['Andrew Walton'],['Hannah Murray' ' Jonny Glynn'],24
Justice League: Chronicles,2003,E,['Action' ' Adventure' ' Fantasy'],7.6,,,48
Folklore,2007,,['Action' ' Adventure' ' Fantasy'],7.6,,['Lisa Dwyer Hogg' ' Richard Coyle' ' Holly Quin-Ankrah' ' Tom George'],112
Before Crisis: Final Fantasy VII,2006,,['Action' ' Adventure' ' Fantasy'],7.6,['Hajime Tabata'],,85
Armored Core,1997,T,['Action' ' Adventure' ' Sci-Fi'],7.6,['Toshifumi Nabeshima'],['Greg Weber' ' David Nowlin' ' Roberta Kennedy' ' Rebecca Wink'],54
Tales of Crestoria,2020,T,Fantasy,7.6,,['Kôhei Amasaki' ' Yui Ishikawa' ' Yuma Uchida' ' Tatsuhisa Suzuki'],6
Children of Morta,2019,,Action,7.6,['Amir Hossein Fassihi'],['Ed Kelly' ' Beau Marie'],91
Futurama: Game of Drones,2016,T,['Comedy' ' Sci-Fi'],7.6,,['John DiMaggio' ' Maurice LaMarche' ' Phil LaMarr' ' Lauren Tom'],34
Mario Party 3,2000,E,['Adventure' ' Family' ' Fantasy'],7.6,['Kenji Kikuchi'],['Charles Martinet' ' Jen Taylor' ' Eriko Ibe' ' Tomoko Maruno'],547
Donkey Kong,1994,,Action,7.6,['Masayuki Kameyama' ' Takao Shimizu'],,185
Utawarerumono: Mask of Deception,2015,M,['Action' ' Adventure' ' Fantasy'],7.6,,['Keiji Fujiwara' ' Yumi Hara' ' Inori Minase' ' Ayumu Murase'],16
Drakensang: The Dark Eye,2008,T,['Action' ' Adventure' ' Fantasy'],7.6,['Bernd Beyreuther' ' Lani Minella'],['Erin Ashe' ' Marc Biagi' ' Joey Camen' ' Dan Castle'],173
Disney Fairies: Tinker Bell and the Lost Treasure (DS),2009,,['Action' ' Adventure' ' Mystery'],7.6,,,7
SOCOM: U.S. Navy SEALs Fireteam Bravo 2,2006,,['Action' ' Adventure'],7.6,['Mike Guttman' ' Joey Castanieto'],['Jennifer Hale' ' John Cygan' ' Josh Keaton' ' Khary Payton'],61
